Product,Category,Price,Individual Review,Location,Date,Review,Helpful
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,5.0,United Kingdom,2020-05-21,Came with more then what's in the pictures very happy with it,0
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,5.0,United Kingdom,2020-05-12,"Lots of useful items, very reasonable price.",0
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,5.0,United Kingdom,2020-05-29,little handy kit for baby!  nice gift!,0
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,5.0,United Kingdom,2020-07-08,VFM product of good quality.,0
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,5.0,United Kingdom,2020-03-22,Good,0
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,4.0,United Kingdom,2020-03-25,"Only needed a thermometer,",0
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,5.0,United Kingdom,2020-07-02,Lovely and compact with all you need,0
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,5.0,United Kingdom,2020-05-27,I love it.  Cane in good condition and is very useful for a newborn,0
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,5.0,United Kingdom,2020-07-31,Comes as featured.,0
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,5.0,United Kingdom,2020-05-04,It’s a gift as my daughter having a baby .,0
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,4.0,United Kingdom,2020-03-30,Perfect for its purpose.,0
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,5.0,United Kingdom,2020-01-11,Very good,0
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,5.0,United Kingdom,2020-03-29,👍,0
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,5.0,United Kingdom,2020-06-24,was a gift arrived quickly,0
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,5.0,United Kingdom,2020-05-10,good,0
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,1.0,United Kingdom,2020-04-25,Avoid!!! Case was old and dirty and inside was flecks of what looked like soil (?) and hair!!,0
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,5.0,United Kingdom,2020-03-30,Essential items at a great price,0
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,5.0,United Kingdom,2020-03-28,Love the product,0
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,5.0,United Kingdom,2020-05-04,Amazing product all functional,0
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,5.0,United Kingdom,2020-01-30,Very nice one,0
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,5.0,United Kingdom,2020-06-12,Has just about everything you would need for a newborn and very user friendly! Haven't needed anything else after this.,0
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,2.0,United Kingdom,2020-07-11,Disappointed with my order. I recieve my order today and i found a broken comb.,0
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,5.0,United Kingdom,2020-03-11,"Arrived as described. Good, hard case. Looks smart and has everything you need, just in case, for baby. Love it.",0
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,5.0,United Kingdom,2020-02-27,A gift,0
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,5.0,United Kingdom,2020-02-26,Brought this case as a present and they were very pleased with the contents inside. Going to recommend item to her friends.,0
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,5.0,United Kingdom,2020-05-13,💯,0
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,5.0,United Kingdom,2020-07-16,"Great quality, value for money, fast delivery",0
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,5.0,United Kingdom,2020-04-15,Good quality and easy to store,0
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,5.0,United Kingdom,2020-06-09,I brought this for daughter for grandson no 6 the product is very good and the case is compact and daughter is well impressed highly recommend the price good too .,0
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,5.0,United Kingdom,2019-12-11,Great new baby gift,0
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,5.0,United Kingdom,2020-03-22,"Does the job, all you need in one box",0
"Lictin Baby Health Care Kit - Baby Grooming Kit Newborn Baby Care Accessories, 15PCS Safety Cutter Nail Care Set",Health Care,14.99,5.0,United Kingdom,2020-05-29,Bought this for my sister who is 5 months pregnant and she was over the moon,0
"Oxbow Animal Health Critical Care, Herbivore, Apple-Banana Flavor, 141 Gram Bag",Health Care,nan,4.0,United States,2019-12-31,Video Player is loading.,4
"Wright's Traditional Coal Tar Soap 002629, 500 gram, Pack of 4",Health Care,4.24,3.0,United States,2020-04-10,"Perhaps I read the description wrong, but these are pine tar SCENTED.  They dont seem to have any actual pine tar in the ingredients.",1
"Wright's Traditional Coal Tar Soap 002629, 500 gram, Pack of 4",Health Care,4.24,5.0,United States,2020-01-27,Great,0
"Wright's Traditional Coal Tar Soap 002629, 500 gram, Pack of 4",Health Care,4.24,5.0,United States,2019-12-13,This is a great soap which I have used over many years.. glad I can get it in the US,0
"Wright's Traditional Coal Tar Soap 002629, 500 gram, Pack of 4",Health Care,4.24,5.0,United States,2019-12-07,Quality of soap is excellent,0
"Wright's Traditional Coal Tar Soap 002629, 500 gram, Pack of 4",Health Care,4.24,5.0,United States,2020-05-29,Used soap previously. Excellent product.,0
"Wright's Traditional Coal Tar Soap 002629, 500 gram, Pack of 4",Health Care,4.24,5.0,United States,2020-01-10,Me encanta y me ayuda con la psoriasis,0
"Wright's Traditional Coal Tar Soap 002629, 500 gram, Pack of 4",Health Care,4.24,4.0,United States,2020-07-23,Skin problems (old fashioned remedy),0
"Wright's Traditional Coal Tar Soap 002629, 500 gram, Pack of 4",Health Care,4.24,5.0,United States,2020-01-08,Skin,0
"Wright's Traditional Coal Tar Soap 002629, 500 gram, Pack of 4",Health Care,4.24,3.0,United States,2020-06-03,"I bought this old British soap because my dad always used it and I loved the fresh smell on him. Unfortunately many, many years later it doesn't hack it for me now. It feels very caustic and the scent is really quite overpowering. I guess it is good to use during this pandemic as it must be anti bacterial from the smell alone.",0
"Wright's Traditional Coal Tar Soap 002629, 500 gram, Pack of 4",Health Care,4.24,5.0,United States,2020-03-18,Never without this in my house!  Nothing else cleans like this soap!,0
"NRS Healthcare M80282 Kura Care Easy Grip Children's Cutlery Set, Multi-Colour",Health Care,10.99,5.0,United Kingdom,2020-02-16,"Junior still can't hold a spoon at 2.5 years, has developmental delay and sensory issues amongst other things and always big issues around food generally. For some reason he uses finger and thumb to hold cutlery /really weak fist if we're lucky and ends up turning it upside down before it reaches his mouth (again for unknown reasons!) He also won't touch most food so we end up feeding him, but given his age he's been point blank refusing as he's craving control but just can't manage it. We've tried EVERYTHING...or so we thought!

The shape of this set has just meant he has managed to stab tomatoes and strawberries, scooped omelette and yoghurt and SOME MADE IT TO HIS MOUTH rather than his lap! We did iiiiiit!!!

Also arrived in a couple of days and the colours are appealing to children. The edges are curved so risk of injury is less, but the knife actually does cut and the fork is still pointed enough to actually get through food such as tomato skins, peppers etc.

We have had such stress around mealtimes recently and it sounds dramatic but it's honestly helped a situation that was starting to make the whole family miserable and dread mealtimes. Thank you so much!",3
"NRS Healthcare M80282 Kura Care Easy Grip Children's Cutlery Set, Multi-Colour",Health Care,10.99,5.0,United Kingdom,2020-07-06,My son can only use these we have many others but these are fantastic my son has spd and finding things that work can be a nightmare but these have been a life saver.,0
"NRS Healthcare M80282 Kura Care Easy Grip Children's Cutlery Set, Multi-Colour",Health Care,10.99,5.0,United Kingdom,2020-02-14,"They have helped my daughter so much. She has hyper mobility which causes her so much pain. And this cutlery has made life so much easier for her. We have a set for home, school and travelling.",0
"NRS Healthcare M80282 Kura Care Easy Grip Children's Cutlery Set, Multi-Colour",Health Care,10.99,5.0,United Kingdom,2020-08-01,Worked well for my son who is hypermobile. He can use more confidently and for longer than a regular set of cutlery. He is 5 and perfect size.,0
"NRS Healthcare M80282 Kura Care Easy Grip Children's Cutlery Set, Multi-Colour",Health Care,10.99,5.0,United Kingdom,2020-05-25,Excellent quality and brilliant design. My son (5yrs) has fine motor issues and the these have helped him be a little to be more independent and boosted his confidence tremendously.,0
"NRS Healthcare M80282 Kura Care Easy Grip Children's Cutlery Set, Multi-Colour",Health Care,10.99,5.0,United Kingdom,2020-04-01,For a friends daughter as she struggled with normal cutlery. Its easier for her to use them as she can hold them and grip them much easier and better for her to use. Friends daughter is very happy with them.,0
"NRS Healthcare M80282 Kura Care Easy Grip Children's Cutlery Set, Multi-Colour",Health Care,10.99,2.0,United Kingdom,2020-06-18,"I find the quality to be really bad, colours bleeding into each other, the finger spaces are so small that my daughter's tiny fingers hardly fit there. I have bought other OT cutlery before which was way better. Very disappointed.",0
"NRS Healthcare M80282 Kura Care Easy Grip Children's Cutlery Set, Multi-Colour",Health Care,10.99,2.0,United Kingdom,2020-03-14,I didn't realise these would be so small. I brought them for my 10 year old daughter. I think they would be more suitable for younger children,0
"NRS Healthcare M80282 Kura Care Easy Grip Children's Cutlery Set, Multi-Colour",Health Care,10.99,5.0,United Kingdom,2020-02-26,"Really pleased we ordered these. My son is super hyper mobile and was struggling to use a flat knife, fork and spoon. We purchased these and it has made a drastic difference to his eating and confidence. I would highly recommend these, they have taught his really good cutting skills with a knife to.",0
"NRS Healthcare M80282 Kura Care Easy Grip Children's Cutlery Set, Multi-Colour",Health Care,10.99,5.0,United Kingdom,2020-06-02,This cutlery was recommended by occupational therapist. My son has sensory issue and sometimes struggling with fine motor skills. Absolutely fantastic cutlery.,0
"NRS Healthcare M80282 Kura Care Easy Grip Children's Cutlery Set, Multi-Colour",Health Care,10.99,5.0,United Kingdom,2020-02-07,My 5 year old daughter who has severe dyspraxia has found these so much easier to use than normal cutlery. Will get more for her.,0
"NRS Healthcare M80282 Kura Care Easy Grip Children's Cutlery Set, Multi-Colour",Health Care,10.99,5.0,United Kingdom,2020-04-17,"My child has found this product very easy to use compared to normal spoons and forks, has quite hypermobile joints",0
"NRS Healthcare M80282 Kura Care Easy Grip Children's Cutlery Set, Multi-Colour",Health Care,10.99,5.0,United Kingdom,2020-01-29,These were bought for my grandchildren to practice using proper cutlery. They found them easy to handle.,0
