Product,Category_x,Price_x,Individual Review,Location,Date,Review,Helpful
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,2.0,United States,2020-02-09,"
  Not the best comfort and support
",1
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,5.0,United States,2020-07-18,"
  Very comfortable. Had to remove original insoles first.  Although some say to be a size down, I bought size 12 for my size 12 Nike’s and they fit perfectly. Will buy again.
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,4.0,United States,2020-05-22,"
  They are ok look comfortable but way to narrow for me but that was my fault i guess
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,5.0,United States,2020-05-06,"
  Size 10 was exact fit for my size 10 Puma shoes.  The insoles are very comfortable.
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,1.0,United States,2020-01-08,"
  Not comfortable and they made my shoes smell awful
",1
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,5.0,United States,2020-01-04,"
  Put these in the bottom of my boots and it is fantastic! They did not do well in flats and dress shoes because they lift the foot and struggle to fit a “smaller” size 6.
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,1.0,United States,2020-03-16,"
  I wear a 6 1/2 so I did the 6 it's to big and does not fit in my shoe well and did not provide the comfort I was looking for
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,5.0,United States,2020-07-08,"
  Too pricey. Lower the cost and will buy more
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,4.0,United States,2020-01-16,"
  Overall these insoles are a good value, however the support offered is just fair.
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,5.0,United States,2020-06-03,"
  Went into shoes well love the support they give me.
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,1.0,United States,2019-12-15,"
  Got a size 8 and did not fit my dress shoes, prob better for sneakers
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,5.0,United States,2019-12-12,"
  These made some very expensive but painful winter boots wearable.  Huge difference!
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,2.0,United States,2020-05-17,"
  Junk! That's all I can say about them.
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,5.0,United States,2020-01-16,"
  These were very thick and comfy. Delivered support and all day comfort as expected.
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,5.0,United States,2020-02-06,"
  My Clark shoes were a little snug but not too bad.
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,1.0,United States,2020-03-20,"
  Unfortunately I have to say upon receiving them. I inserted them into my shoes at approximately 7am . I wore them until I returned 10 hours later. They were flat...no memory bounce back ...nothing. as of now I am still continuing my search for truly good memory foam insert.
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,5.0,United States,2020-04-17,"
  Comfortable once they break in.
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,1.0,United States,2020-01-09,"
  Uncomfortable
",1
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,3.0,United States,2020-06-25,"
  OK
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,5.0,United States,2019-12-24,"
  Not a lot of support, but nice soft insoles.
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,3.0,United States,2020-03-31,"
  It helps a little
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,5.0,United States,2020-02-02,"
  Gave as gift she loves them
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,1.0,United States,2020-08-01,"
  The worst insoleMot comfortable at all stiff and no cushion .👎👎👎
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,5.0,United States,2020-06-20,"
  I am a diabetic and on my feet all day. As a merchandiser I walk an average of 4 miles a day. These are great,  my feet do hurt some due to diabetes,  but they make it a lot less painful. I definitely recommend them
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,5.0,United States,2019-12-05,"
  Fine
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,5.0,United States,2020-03-31,"
  My young dog ate the insoles of my favorite tennis shoes, these were an awesome replacement. I got 1 size smaller then what I wear and they fit perfectly into my shoe.
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,1.0,United States,2019-12-29,"
  These are so thick they don’t fit in any shoes.  May be worth it if your shoes are too big.
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,1.0,United States,2020-04-03,"
  My wife wore these for a couple of hours and they were permanently flat at the heal.
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,5.0,United States,2020-02-12,"
  Great
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,5.0,United States,2020-01-13,"
  Love memory foam
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,5.0,United States,2019-12-20,"
  Happy with purchase the extra cushioning makes my shoes much more comfortable.
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,3.0,United States,2020-07-03,"
  the insert was too large, had to cut them down, still did not fit comfortable.
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,1.0,United States,2020-01-01,"
  The hard plastic that goes around the edges dig into your feet.  I would not recommend these for the price.  The foam felt ok but they need to do away with the edges.
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,5.0,United States,2020-07-22,"
  Able to wear several pairs of shoes that I couldn't before getting these.  They are the best ever.
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,1.0,United States,2020-07-12,"
  Disintegrated within a few days of actual work.
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,3.0,United States,2020-04-29,"
  I WAS HOPING TO USE WITH GOLF SHOES BUT THEY ARE VERY STIFF AND QUITE THICK~4MM. THEY DID NOT WORK FOR WHAT I NEEDED. THEY ARE WELL MADE THOUGH.
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,5.0,United States,2020-06-09,"
  Had this product in past and liked them for comfort
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,1.0,United States,2020-04-21,"
  I'm sorry but they are uncomfortable
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,2.0,United States,2020-07-04,"
  I had high hopes for these but within an hr at work my feet were killing me.
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,1.0,United States,2020-01-31,"
  Sz 8 too large for sz 8 shoe so trimmed edge. Insoles are hard and bottom is made of cardboard
",0
Knixmax Women Men Memory Foam Insoles Comfort Shoe Inserts Shock Absorption Cushioning Foot Support Pads Inner Soles for Trainers Boots Wellies,shoes,5.99,5.0,United States,2019-12-27,"
  These insoles made my old favoritetennis shoes new again. So comfortable.... like walking on a pillow!
",0
Havaianas Unisex's Top Flip Flops,shoes,5.00,1.0,United Kingdom,2020-01-09,"This is the third pair which have broken. Each of them have lasted three to four months with infrequent use. The straps break away at some point, rendering them unusable. Havaianas, as they describe their product, are “Comfortable, durable, lightweight, heat-resistant, non-slip and water-resistant”.

Comfort - for the first three hours, these using these can feel like the straps are cutting into your skin. They are almost sharp. After that, they do become more comfortable.

Durable - laughable, as I’ve gone through three pairs in under a year.

Lightweight - that’s relative, though. They are about the same weight as most other major brands.

Heat resistant - they soak up the heat when left in the sun, and the tread pattern on the bottom melts away at about 35 celcius.

Non slip - for about ten hours of use, this is accurate. After that, they lose all grip between your foot and the top, and after about thirty hours, the tread has worn away.

Water resistant - the only claim that’s true. Salt water is different. Exposure to salt seems to make the material wear away at a much faster rate.

I cannot recommend these.",3
Havaianas Unisex's Top Flip Flops,shoes,5.00,4.0,United Kingdom,2020-06-03,"
  I have been looking for some slim black Havianas for some time now but didn’t want to pay over £20 for a pair of flip flops. These are a bit chunkier than expected and the toe separator does rub. They are, however, very comfy and bouncy, they look good. I’m a size 5 which they didn’t have so bought a 4-5 and they just about fit without my toes dangling over the edge so I would so true to size while possibly being just a tad too small.
",0
Havaianas Unisex's Top Flip Flops,shoes,5.00,1.0,United Kingdom,2020-05-09,"
  I was searching hi quality flip flops and due internet research those seems one of the best on market.After two weeks of normal use they loose completely and it was hard to control them during walk. Now they're in garbage.DON'T BUY THEM!
",0
Havaianas Unisex's Top Flip Flops,shoes,5.00,1.0,United Kingdom,2020-03-29,"I am extremely disappointed with this purchase. The ‘V’ of the strap (which sits on the top of the foot) Does not sit flat, causing a point which digs in to the top of my foot and has bruised both tops of my feet and are very sore. The moulding of the straps seems a little off and the positioning misplaced. After a couple of days of preserving, I have come to the conclusion that I will have to give up!

I have bought and worn Havaianas for many years and have never had this issue. All previous purchases have been instantly comfortable and incredibly durable.

Just wish I hadn’t worn them outside in my efforts to ‘wear them in’ as now I can’t send them back.",0
Havaianas Unisex's Top Flip Flops,shoes,5.00,1.0,United Kingdom,2020-06-14,"
  These look the part and fit very well but the quality is rubbish.. the rubber is so flexible that the front of the flip flops fold under themselves frequently causing a trip hazard.. especially when going upstairs.. I have had these previously and didn’t have this problem, I am assuming they have opted for a cheaper material.
",1
